"USER_ID","USER_VIEWED","_time",country
0053300000B0019,"ANON_USER_2970","1488991896.705",USA
0054000000373B2,"ANON_USER_2179","1488991966.527",USA
0053300000B0019,"ANON_USER_2970","1488991993.320",USA
0053300000B0019,"ANON_USER_2970","1488992005.526",USA
005400000033393,"ANON_USER_2978","1488992043.607",USA
0053300000B0019,"ANON_USER_1701","1488992126.308",EMEA
005400000033393,"ANON_USER_2978","1488992170.849",USA
0054000000373B2,"ANON_USER_2179","1488992176.542",USA
0053300000B3B9J,"ANON_USER_803","1488992261.791",USA
0053300000B9B1K,"ANON_USER_1998","1488992329.968",USA
0053300000B3B9J,"ANON_USER_803","1488992343.188",USA
0053300000B9B92,"ANON_USER_2518","1488992345.946",USA
00540000003231B,"ANON_USER_2186","1488992355.926",USA
0053300000B9B92,"ANON_USER_2518","1488992375.920",USA
0053300000B3332,"ANON_USER_154","1488992394.542",USA
005400000033033,"ANON_USER_1478","1488992407.186",EMEA
0053300000B3332,"ANON_USER_154","1488992427.685",USA
005400000033033,"ANON_USER_1478","1488992458.502",EMEA
0053300000B3332,"ANON_USER_154","1488992466.354",USA
00540000003231B,"ANON_USER_1916","1488992503.662",USA
0053300000BB373,"ANON_USER_1227","1488992636.990",USA
0053300000BB373,"ANON_USER_1227","1488992669.723",USA
0053300000B9B1K,"ANON_USER_1998","1488992674.432",USA
0053300000B9B1K,"ANON_USER_1998","1488992683.065",USA
0053300000B9B1K,"ANON_USER_1998","1488992691.369",USA
0053300000B003K,"ANON_USER_2843","1488992700.274",USA
0053300000BB373,"ANON_USER_1227","1488992720.217",USA
0053300000BB373,"ANON_USER_1227","1488992726.029",USA
0053300000BB373,"ANON_USER_1227","1488992734.313",USA
0053300000BB373,"ANON_USER_1227","1488992736.011",USA
0053300000BB373,"ANON_USER_1227","1488992746.864",USA
0053300000B9B1K,"ANON_USER_3269","1488992921.100",EMEA
0053300000B0019,"ANON_USER_1521","1488992948.136",EMEA
0053300000B79BG,"ANON_USER_269","1488993024.147",USA
00540000003231B,"ANON_USER_1908","1488993056.414",USA
0054000000B33B3,"ANON_USER_588","1488993223.803",APAC
0054000000373B2,"ANON_USER_1239","1488993270.016",EMEA
005330000039703,"ANON_USER_2986","1488993279.109",EMEA
005330000073233,"ANON_USER_1998","1488993306.648",USA
0053300000B72J9,"ANON_USER_528","1488993318.911",USA
005400000030KK2,"ANON_USER_2493","1488993328.952",APAC
0054000000373B2,"ANON_USER_1239","1488993496.521",EMEA
0053300000B79BG,"ANON_USER_173","1488993503.355",EMEA
0053300000B9B1K,"ANON_USER_3269","1488993504.742",EMEA
0053300000B3901,"ANON_USER_177","1488993548.778",USA
0053300000B79BG,"ANON_USER_173","1488993551.020",EMEA
0054000000373B2,"ANON_USER_1239","1488993606.020",EMEA
0054000000373B2,"ANON_USER_1239","1488993615.423",EMEA
0054000000373B2,"ANON_USER_1239","1488993616.959",EMEA
0054000000373B2,"ANON_USER_1239","1488993641.755",EMEA
00540000003JB30,"ANON_USER_2600","1488993671.333",USA
0053300000B713B,"ANON_USER_313","1488993899.281",USA
0053300000B713B,"ANON_USER_313","1488993902.875",USA
0053300000B713B,"ANON_USER_313","1488993908.359",USA
0053300000B713B,"ANON_USER_313","1488993935.863",USA
00540000003JK92,"ANON_USER_3201","1488994072.177",USA
0053300000B713B,"ANON_USER_313","1488994085.952",USA
0053300000B713B,"ANON_USER_313","1488994089.676",USA
0053300000B713B,"ANON_USER_313","1488994103.812",USA
0053300000B72J9,"ANON_USER_2600","1488994149.821",USA
0053300000B713B,"ANON_USER_313","1488994156.145",USA
0053300000B713B,"ANON_USER_313","1488994164.090",USA
0053300000B72J9,"ANON_USER_2600","1488994179.158",USA
0053300000B713B,"ANON_USER_313","1488994206.810",USA
0053300000B713B,"ANON_USER_313","1488994208.921",USA
0054000000B3973,"ANON_USER_1067","1488994287.382",USA
0053300000B713B,"ANON_USER_1743","1488994329.000",EMEA
0053300000B713B,"ANON_USER_1743","1488994347.030",EMEA
0053300000B713B,"ANON_USER_1743","1488994354.960",EMEA
0053300000B713B,"ANON_USER_1743","1488994356.352",EMEA
0053300000B33K5,"ANON_USER_1916","1488994395.082",USA
0053300000B33K5,"ANON_USER_1916","1488994403.349",USA
0053300000B713B,"ANON_USER_3181","1488994404.117",USA
0053300000B713B,"ANON_USER_3181","1488994423.232",USA
0053300000B713B,"ANON_USER_3181","1488994431.088",USA
0053300000B713B,"ANON_USER_3181","1488994432.373",USA
0053300000B33K5,"ANON_USER_2186","1488994438.946",USA
0053300000B713B,"ANON_USER_1386","1488994478.265",USA
0053300000B713B,"ANON_USER_1386","1488994487.711",USA
0053300000BB39K,"ANON_USER_1422","1488994626.388",USA
0053300000BB39K,"ANON_USER_1422","1488994630.262",USA
0053300000BB39K,"ANON_USER_1422","1488994635.696",USA
0053300000BB39K,"ANON_USER_1422","1488994636.847",USA
0053300000BB39K,"ANON_USER_2071","1488994659.701",USA
0053300000B3307,"ANON_USER_2619","1488994756.302",APAC
0053300000B30G3,"ANON_USER_580","1488995123.501",USA
005330000039933,"ANON_USER_1402","1488995227.843",USA
0053300000B2BB1,"ANON_USER_2150","1488995299.773",EMEA
0053300000B33K5,"ANON_USER_2479","1488995363.255",APAC
0054000000B9B9J,"ANON_USER_2444","1488995570.028",EMEA
0054000000B9B9J,"ANON_USER_2444","1488995608.729",EMEA
0053300000B33K5,"ANON_USER_2371","1488995643.659",USA
0054000000B29B0,"ANON_USER_2371","1488995649.338",USA
0054000000B29B0,"ANON_USER_2371","1488995652.881",USA
005330000039933,"ANON_USER_1402","1488995660.927",USA
0053300000B33K5,"ANON_USER_2371","1488995683.081",USA
0053300000B33K5,"ANON_USER_2371","1488995683.953",USA
0053300000B7731,"ANON_USER_2090","1488995704.095",USA
0053300000B7731,"ANON_USER_2090","1488995725.941",USA
0053300000B7731,"ANON_USER_2090","1488995736.009",USA
0053300000B7731,"ANON_USER_2090","1488995738.109",USA
005330000039933,"ANON_USER_1402","1488995812.553",USA
005330000039933,"ANON_USER_1402","1488995898.306",USA
005330000039933,"ANON_USER_1402","1488996027.963",USA
0053300000B33K5,"ANON_USER_630","1488996054.994",USA
0054000000B2293,"ANON_USER_1567","1488996232.067",USA
0053300000B9B0J,"ANON_USER_2601","1488996232.657",EMEA
0053300000B9B0J,"ANON_USER_2601","1488996233.379",EMEA
0053300000B9B0J,"ANON_USER_2601","1488996244.313",EMEA
0053300000B9B0J,"ANON_USER_2601","1488996268.814",EMEA
0053300000B77K2,"ANON_USER_3022","1488996638.731",USA
0053300000B77K2,"ANON_USER_3022","1488996740.615",USA
0053300000B77K2,"ANON_USER_3022","1488996781.296",USA
0053300000B331B,"ANON_USER_2131","1488996810.547",USA
0053300000B77K2,"ANON_USER_858","1488996815.074",USA
0053300000B77K2,"ANON_USER_3022","1488996878.300",USA
005330000039229,"ANON_USER_1875","1488996918.538",APAC
005330000039229,"ANON_USER_2131","1488996966.796",USA
0053300000B3753,"ANON_USER_2684","1488996970.433",USA
005330000039229,"ANON_USER_2131","1488997003.347",USA
005330000039229,"ANON_USER_2131","1488997037.085",USA
005330000039229,"ANON_USER_2131","1488997074.214",USA
005330000039229,"ANON_USER_2131","1488997076.187",USA
005330000039229,"ANON_USER_2131","1488997183.842",USA
005330000039229,"ANON_USER_2131","1488997215.863",USA
005330000039229,"ANON_USER_2131","1488997245.743",USA
005330000039229,"ANON_USER_2131","1488997290.905",USA
0053300000B3313,"ANON_USER_184","1488997297.683",EMEA
0053300000B3313,"ANON_USER_184","1488997300.109",EMEA
005330000039229,"ANON_USER_2131","1488997351.354",USA
005330000039229,"ANON_USER_2131","1488997370.436",USA
005330000039229,"ANON_USER_2131","1488997387.658",USA
00540000003JK92,"ANON_USER_3201","1488997447.011",USA
00540000003JK92,"ANON_USER_3201","1488997458.312",USA
005330000039229,"ANON_USER_2131","1488997495.745",USA
00540000003JK92,"ANON_USER_3201","1488997506.988",USA
00540000003JK92,"ANON_USER_3201","1488997548.360",USA
00540000003J721,"ANON_USER_3047","1488997551.907",USA
00540000003J721,"ANON_USER_3047","1488997553.583",USA
0053300000B3753,"ANON_USER_2684","1488997625.839",USA
0053300000B331B,"ANON_USER_2131","1488997637.148",USA
0053300000B331B,"ANON_USER_2131","1488997764.711",USA
0053300000B331B,"ANON_USER_2131","1488997765.453",USA
005330000039229,"ANON_USER_2131","1488997816.365",USA
005400000033B1A,"ANON_USER_1825","1488997974.436",USA
005400000033B1A,"ANON_USER_1825","1488997999.192",USA
005400000033B1A,"ANON_USER_1825","1488998023.280",USA
005400000033B1A,"ANON_USER_1825","1488998047.983",USA
005400000033B1A,"ANON_USER_1825","1488998066.406",USA
005400000033B1A,"ANON_USER_1825","1488998085.633",USA
005400000030KK2,"ANON_USER_926","1488998571.644",USA
0053300000B7920,"ANON_USER_799","1488998729.862",USA
0053300000B9B0J,"ANON_USER_2967","1488998789.191",USA
0054000000B2112,"ANON_USER_3216","1488999337.744",USA
0054000000302G3,"ANON_USER_559","1488999408.155",EMEA
0053300000B32B3,"ANON_USER_195","1488999686.763",USA
0053300000B7920,"ANON_USER_799","1488999916.718",USA
0054000000037K9,"ANON_USER_3147","1488999918.435",EMEA
0053300000B7920,"ANON_USER_799","1488999924.617",USA
0053300000B7920,"ANON_USER_799","1488999925.840",USA
005400000033921,"ANON_USER_380","1488999933.986",USA
0053300000B7920,"ANON_USER_799","1488999982.404",USA
005400000033533,"ANON_USER_409","1488999986.610",EMEA
0054000000B33K9,"ANON_USER_281","1489000384.422",APAC
0053300000B3313,"ANON_USER_363","1489000436.964",USA
0053300000B3313,"ANON_USER_363","1489000481.754",USA
0053300000B3313,"ANON_USER_363","1489000515.852",USA
0053300000B3313,"ANON_USER_363","1489000554.051",USA
00540000003J721,"ANON_USER_992","1489000685.169",EMEA
0053300000B9B0J,"ANON_USER_2989","1489000711.067",USA
00540000003J721,"ANON_USER_992","1489000792.029",EMEA
00540000003J721,"ANON_USER_992","1489000792.534",EMEA
00540000003J721,"ANON_USER_992","1489000795.561",EMEA
00540000003J721,"ANON_USER_992","1489000802.063",EMEA
00540000003J721,"ANON_USER_992","1489000804.246",EMEA
00540000003J721,"ANON_USER_992","1489000830.218",EMEA
00540000003J721,"ANON_USER_992","1489000948.137",EMEA
0053300000B3251,"ANON_USER_1745","1489000983.376",USA
0053300000B3313,"ANON_USER_2601","1489000984.397",EMEA
0053300000B3251,"ANON_USER_1745","1489000988.770",USA
0053300000B3313,"ANON_USER_2601","1489001139.749",EMEA
00540000003J344,"ANON_USER_1548","1489001203.747",USA
0053300000B3313,"ANON_USER_2601","1489001236.875",EMEA
0053300000B3313,"ANON_USER_2601","1489001238.309",EMEA
0053300000B9B0J,"ANON_USER_993","1489001341.497",USA
0053300000B9B0J,"ANON_USER_993","1489001342.813",USA
0053300000B3251,"ANON_USER_1695","1489001360.000",EMEA
0053300000B3251,"ANON_USER_1695","1489001364.967",EMEA
0053300000B3251,"ANON_USER_1576","1489001434.502",EMEA
0053300000B3251,"ANON_USER_1576","1489001438.035",EMEA
0053300000B3251,"ANON_USER_1696","1489001444.358",EMEA
0053300000B3251,"ANON_USER_1696","1489001447.878",EMEA
0053300000BB373,"ANON_USER_1234","1489001464.064",USA
0053300000B3BBJ,"ANON_USER_897","1489001484.466",EMEA
0053300000B3BBJ,"ANON_USER_897","1489001500.038",EMEA
0053300000B7K57,"ANON_USER_846","1489001502.275",USA
00533000003K131,"ANON_USER_3311","1489001518.003",USA
0053300000B33K5,"ANON_USER_1895","1489001526.921",USA
0053300000B33K5,"ANON_USER_1895","1489001543.162",USA
00533000003K131,"ANON_USER_3311","1489001637.104",USA
0054000000302BB,"ANON_USER_408","1489001678.755",USA
0054000000302BB,"ANON_USER_408","1489001679.105",USA
0053300000B3133,"ANON_USER_2437","1489001810.203",USA
0053300000B3133,"ANON_USER_2437","1489001811.906",USA
0053300000B3133,"ANON_USER_1274","1489001938.605",USA
0053300000B3133,"ANON_USER_1274","1489001939.732",USA
0053300000B3133,"ANON_USER_1844","1489001959.222",USA
0053300000B3133,"ANON_USER_1844","1489002142.393",USA
0053300000B3133,"ANON_USER_1844","1489002149.457",USA
005400000030393,"ANON_USER_3030","1489002304.435",APAC
0053300000B7331,"ANON_USER_119","1489002486.946",USA
0053300000BK39G,"ANON_USER_968","1489002532.513",USA
0053300000B7K57,"ANON_USER_424","1489002694.387",EMEA
0053300000B33K5,"ANON_USER_3022","1489002781.232",USA
0053300000B33K5,"ANON_USER_3022","1489002804.634",USA
0053300000B33K5,"ANON_USER_3022","1489002825.599",USA
0053300000BJAB9,"ANON_USER_1405","1489002913.541",USA
0053300000B9B0J,"ANON_USER_2494","1489003031.755",USA
0053300000B3251,"ANON_USER_1058","1489003034.214",USA
0053300000B3251,"ANON_USER_1058","1489003038.460",USA
0053300000B9B0J,"ANON_USER_2494","1489003065.918",USA
0053300000B72J9,"ANON_USER_2600","1489003150.848",USA
0053300000B399B,"ANON_USER_711","1489003183.378",APAC
005400000033399,"ANON_USER_1773","1489003705.960",USA
00540000003J344,"ANON_USER_1548","1489003732.600",USA
0053300000B3239,"ANON_USER_2857","1489003886.061",USA
005400000033399,"ANON_USER_2889","1489003907.608",EMEA
005400000033399,"ANON_USER_2889","1489003963.108",EMEA
0053300000B7339,"ANON_USER_2675","1489004029.541",USA
0053300000B3239,"ANON_USER_681","1489004082.203",USA
0054000000333K3,"ANON_USER_1308","1489004258.587",USA
0053300000B79B2,"ANON_USER_730","1489004270.443",USA
0053300000B79B2,"ANON_USER_730","1489004343.822",USA
0053300000B79B2,"ANON_USER_730","1489004361.939",USA
0054000000379A4,"ANON_USER_785","1489004413.587",USA
0054000000333K1,"ANON_USER_2532","1489004840.686",APAC
0054000000BAK73,"ANON_USER_1213","1489004850.663",USA
0053300000B3903,"ANON_USER_736","1489004888.906",USA
00533000003KKB7,"ANON_USER_199","1489004934.866",EMEA
0053300000BB373,"ANON_USER_3196","1489005164.674",USA
0054000000333K1,"ANON_USER_2531","1489005190.998",USA
0054000000BAK73,"ANON_USER_752","1489005219.874",USA
0053300000B3133,"ANON_USER_1285","1489005373.802",USA
0054000000379A4,"ANON_USER_785","1489005420.866",USA
0054000000379A4,"ANON_USER_785","1489005432.458",USA
0053300000B73B2,"ANON_USER_1350","1489005552.324",EMEA
0053300000B73B2,"ANON_USER_1350","1489005553.671",EMEA
0053300000B3317,"ANON_USER_1350","1489005602.663",EMEA
0053300000B73B2,"ANON_USER_1350","1489005613.976",EMEA
005400000033B1A,"ANON_USER_403","1489005666.317",EMEA
005400000033B1A,"ANON_USER_403","1489005684.473",EMEA
005400000033B1A,"ANON_USER_403","1489005696.541",EMEA
005400000033B1A,"ANON_USER_403","1489005698.228",EMEA
005400000033B1A,"ANON_USER_403","1489005724.796",EMEA
0054000000B2933,"ANON_USER_1159","1489006182.532",EMEA
005400000033B1A,"ANON_USER_3109","1489006240.288",EMEA
0054000000B2933,"ANON_USER_1159","1489006286.453",EMEA
005400000033B1A,"ANON_USER_3109","1489006313.813",EMEA
005400000033B1A,"ANON_USER_3109","1489006321.743",EMEA
005400000033B1A,"ANON_USER_3109","1489006331.307",EMEA
005400000033B1A,"ANON_USER_3109","1489006333.020",EMEA
00533000003K179,"ANON_USER_878","1489006433.816",USA
0054000000333K1,"ANON_USER_979","1489006558.908",USA
0054000000333K1,"ANON_USER_953","1489006592.344",EMEA
0054000000333K1,"ANON_USER_953","1489006626.895",EMEA
0054000000333K1,"ANON_USER_953","1489006748.052",EMEA
0054000000333K1,"ANON_USER_979","1489006787.278",USA
0054000000333K1,"ANON_USER_979","1489006818.850",USA
0054000000B3973,"ANON_USER_699","1489006993.635",USA
0053300000BKK7B,"ANON_USER_2305","1489007020.781",USA
0054000000BAK73,"ANON_USER_752","1489007030.896",USA
005400000033B1A,"ANON_USER_2686","1489007389.220",APAC
0053300000B3251,"ANON_USER_2504","1489007712.266",USA
0053300000B3251,"ANON_USER_2504","1489007717.438",USA
0053300000B9B0J,"ANON_USER_2769","1489007880.451",USA
0053300000B9B0J,"ANON_USER_2769","1489007882.750",USA
0054000000BJ191,"ANON_USER_678","1489007970.048",USA
0053300000B33K5,"ANON_USER_2769","1489007975.334",USA
0053300000B33K5,"ANON_USER_2769","1489007991.884",USA
0054000000BJ191,"ANON_USER_678","1489008081.806",USA
0053300000B3251,"ANON_USER_2135","1489008086.261",USA
0053300000B3251,"ANON_USER_2135","1489008090.251",USA
0054000000B3973,"ANON_USER_699","1489008136.774",USA
00540000003J251,"ANON_USER_2315","1489008149.742",USA
00540000003J251,"ANON_USER_2020","1489008172.185",USA
0053300000BB273,"ANON_USER_688","1489008217.219",USA
005330000039703,"ANON_USER_1905","1489008543.182",USA
00540000003B99B,"ANON_USER_324","1489008711.554",USA
00540000003B99B,"ANON_USER_324","1489008748.396",USA
0054000000B33B2,"ANON_USER_2342","1489008782.801",USA
0053300000B7339,"ANON_USER_2675","1489008815.869",USA
0054000000379A4,"ANON_USER_785","1489009308.717",USA
00540000003B317,"ANON_USER_1771","1489009323.213",APAC
0053300000B33K5,"ANON_USER_3138","1489009333.837",USA
0054000000379A4,"ANON_USER_785","1489009338.932",USA
0054000000B3973,"ANON_USER_1067","1489009390.755",USA
0053300000B773A,"ANON_USER_2814","1489009421.519",USA
0053300000B7333,"ANON_USER_447","1489009448.376",USA
0054000000324K7,"ANON_USER_2954","1489607624.810",USA
0054000000324K7,"ANON_USER_2954","1489607636.968",USA
0054000000324K7,"ANON_USER_2954","1489607651.211",USA
0054000000324K7,"ANON_USER_2954","1489607652.349",USA
0053300000B3920,"ANON_USER_2867","1489607707.878",USA
005330000073K33,"ANON_USER_1624","1489607718.080",USA
005330000073K33,"ANON_USER_2096","1489607784.722",USA
0054000000B2933,"ANON_USER_45","1489608119.519",EMEA
0054000000B2933,"ANON_USER_45","1489608158.104",EMEA
0054000000B2933,"ANON_USER_3066","1489608173.051",EMEA
0054000000B2933,"ANON_USER_3066","1489608296.052",EMEA
0054000000B3371,"ANON_USER_1450","1489608332.174",EMEA
0054000000B2933,"ANON_USER_3066","1489608340.200",EMEA
0054000000B2933,"ANON_USER_3066","1489608346.968",EMEA
0054000000333K1,"ANON_USER_2985","1489608456.420",EMEA
0054000000333K1,"ANON_USER_2984","1489608497.204",USA
0053300000B3332,"ANON_USER_396","1489608707.101",USA
0053300000B3332,"ANON_USER_396","1489608708.364",USA
00540000003B00K,"ANON_USER_1694","1489608740.903",USA
0053300000BK39G,"ANON_USER_732","1489608774.634",USA
0053300000B3133,"ANON_USER_2614","1489608939.804",EMEA
0053300000BK39G,"ANON_USER_732","1489609060.647",USA
0054000000333K1,"ANON_USER_2790","1489609212.629",USA
0054000000333K1,"ANON_USER_2790","1489609241.915",USA
0053300000B3251,"ANON_USER_3042","1489609248.365",EMEA
0053300000B3251,"ANON_USER_3042","1489609279.718",EMEA
0053300000B3251,"ANON_USER_2287","1489609344.266",USA
0053300000B3251,"ANON_USER_2287","1489609422.782",USA
0053300000B7B34,"ANON_USER_2257","1489609427.344",APAC
0053300000B7920,"ANON_USER_277","1489609514.520",EMEA
0054000000B3393,"ANON_USER_1838","1489609608.889",USA
0053300000B3251,"ANON_USER_1000","1489609809.698",APAC
0053300000B3251,"ANON_USER_1000","1489609834.676",APAC
0053300000B7331,"ANON_USER_1942","1489609857.714",USA
0053300000B3251,"ANON_USER_79","1489609889.139",USA
0053300000B3251,"ANON_USER_79","1489609949.187",USA
0053300000B3251,"ANON_USER_79","1489609952.876",USA
0053300000B375J,"ANON_USER_731","1489610268.253",USA
0053300000B7920,"ANON_USER_277","1489610269.573",EMEA
00540000003B00K,"ANON_USER_1694","1489610399.374",USA
0053300000BB273,"ANON_USER_319","1489610411.797",USA
0053300000B7331,"ANON_USER_2005","1489610445.756",USA
0053300000B331B,"ANON_USER_2001","1489709068.308",EMEA
0053300000B331B,"ANON_USER_1584","1489709138.785",USA
00540000003213J,"ANON_USER_1919","1489709836.031",USA
0053300000B3313,"ANON_USER_1251","1489710105.267",USA
0053300000B3313,"ANON_USER_1251","1489710107.087",USA
0053300000B3A39,"ANON_USER_76","1489710424.067",EMEA
0053300000B3A39,"ANON_USER_76","1489710424.687",EMEA
0053300000B3313,"ANON_USER_1251","1489710534.110",USA
0053300000B3313,"ANON_USER_1251","1489710535.377",USA
0053300000B3BBK,"ANON_USER_2376","1489710782.503",USA
00540000003213J,"ANON_USER_1919","1489711027.231",USA
00540000003B00K,"ANON_USER_2572","1489713881.908",USA
00540000003B129,"ANON_USER_3063","1489716063.365",USA
00540000003B129,"ANON_USER_3063","1489716071.474",USA
00540000003B129,"ANON_USER_3063","1489716083.200",USA
00540000003B129,"ANON_USER_3063","1489716088.221",USA
00540000003B129,"ANON_USER_3063","1489716089.599",USA
0053300000B39B3,"ANON_USER_585","1489716831.365",USA
0053300000B39B3,"ANON_USER_585","1489717217.126",USA
0053300000BJKB2,"ANON_USER_1729","1489719615.093",EMEA
0053300000BB373,"ANON_USER_2449","1489721568.870",USA
005400000032239,"ANON_USER_1498","1489722365.974",APAC
0053300000BB373,"ANON_USER_1469","1489722433.837",USA
00540000003B9KK,"ANON_USER_1263","1489725798.716",EMEA
00540000003B9KK,"ANON_USER_1263","1489725833.835",EMEA
00540000003B9KK,"ANON_USER_1263","1489725836.758",EMEA
0053300000B33K0,"ANON_USER_2454","1489726937.570",USA
0053300000B33K0,"ANON_USER_2454","1489726986.852",USA
0053300000B3315,"ANON_USER_2219","1489731406.986",USA
0053300000B3315,"ANON_USER_2219","1489731409.099",USA
0053300000B23B1,"ANON_USER_2701","1489734688.121",USA
0053300000B7539,"ANON_USER_215","1489735103.351",USA
0054000000337B7,"ANON_USER_2416","1489736951.956",APAC
005400000032073,"ANON_USER_593","1489737038.646",USA
005400000032073,"ANON_USER_593","1489737539.281",USA
005400000032073,"ANON_USER_593","1489737615.770",USA
00540000003J99K,"ANON_USER_2417","1489737884.659",EMEA
0053300000BB033,"ANON_USER_726","1489737938.474",USA
00540000003J99K,"ANON_USER_2417","1489738096.147",EMEA
0053300000BB213,"ANON_USER_146","1489738806.761",USA
0053300000B3A3K,"ANON_USER_338","1489739747.491",EMEA
0053300000B3A3K,"ANON_USER_3232","1489740542.754",APAC
0053300000B375K,"ANON_USER_1421","1489741741.551",USA
0053300000B375K,"ANON_USER_1421","1489741777.122",USA
0053300000B371B,"ANON_USER_423","1489741802.715",USA
0053300000B371B,"ANON_USER_423","1489741938.475",USA
0053300000B371B,"ANON_USER_423","1489741955.099",USA
0054000000B2934,"ANON_USER_2748","1489742044.710",USA
005400000032073,"ANON_USER_593","1489742336.949",USA
0054000000B33K9,"ANON_USER_15","1489743158.790",EMEA
0053300000BB779,"ANON_USER_745","1489743347.114",USA
0053300000B0019,"ANON_USER_640","1489743615.787",USA
0053300000B0019,"ANON_USER_640","1489743722.779",USA
0053300000B3A3K,"ANON_USER_1485","1489743765.496",EMEA
0053300000B371B,"ANON_USER_2511","1489744292.329",USA
0054000000B3K33,"ANON_USER_2161","1489744698.955",EMEA
0054000000B3391,"ANON_USER_2779","1489744737.532",EMEA
0054000000B3391,"ANON_USER_2779","1489744738.699",EMEA
0053300000B375K,"ANON_USER_1421","1489744754.699",USA
0053300000B371B,"ANON_USER_2043","1489744916.948",USA
0053300000B371B,"ANON_USER_2043","1489744978.956",USA
0054000000B3391,"ANON_USER_763","1489745260.066",USA
0054000000B3391,"ANON_USER_763","1489745336.807",USA
0053300000B90BK,"ANON_USER_750","1489745562.964",USA
0053300000B371B,"ANON_USER_2451","1489745741.018",USA
00540000000333K,"ANON_USER_15","1489746116.662",EMEA
0053300000B375K,"ANON_USER_1421","1489746480.647",USA
0053300000B375K,"ANON_USER_1421","1489746510.735",USA
0053300000B371B,"ANON_USER_2451","1489746609.311",USA
0054000000B3033,"ANON_USER_584","1489746726.483",USA
0053300000B371B,"ANON_USER_2512","1489746732.659",USA
0053300000B371B,"ANON_USER_2512","1489746774.002",USA
0053300000B371B,"ANON_USER_1931","1489746876.394",USA
0053300000B371B,"ANON_USER_1931","1489746914.142",USA
0053300000B371B,"ANON_USER_1931","1489746929.830",USA
0053300000B73B9,"ANON_USER_2454","1489747158.410",USA
0053300000B371B,"ANON_USER_2578","1489747168.160",USA
0053300000B0019,"ANON_USER_253","1489747360.369",USA
005400000030593,"ANON_USER_1938","1489747453.345",USA
0053300000B7303,"ANON_USER_398","1489748182.178",USA
005400000032K13,"ANON_USER_2299","1489748760.491",EMEA
005400000032K13,"ANON_USER_2299","1489748776.626",EMEA
0054000000B33B3,"ANON_USER_2296","1489748797.400",USA
0053300000B30KG,"ANON_USER_1","1489749023.568",USA
005330000073210,"ANON_USER_2596","1489749948.193",APAC
0053300000B7730,"ANON_USER_1733","1489750502.167",USA
0053300000B7730,"ANON_USER_858","1489750511.992",USA
00533000003KK9J,"ANON_USER_1181","1489750627.430",USA
00533000003KK9J,"ANON_USER_1181","1489750640.641",USA
00533000003KK9J,"ANON_USER_3241","1489750652.714",EMEA
00533000003KK9J,"ANON_USER_3241","1489750664.517",EMEA
0054000000B7JB2,"ANON_USER_3169","1489750765.840",USA
0054000000B7JB2,"ANON_USER_2569","1489750805.091",USA
0054000000B7JB2,"ANON_USER_2599","1489750831.556",USA
0054000000B7JB2,"ANON_USER_2187","1489750846.648",EMEA
0053300000B375K,"ANON_USER_2268","1489750860.504",USA
0053300000B7730,"ANON_USER_764","1489751008.016",USA
0053300000B7730,"ANON_USER_381","1489751215.374",USA
0053300000B3231,"ANON_USER_2296","1489751397.398",USA
0053300000B3231,"ANON_USER_2260","1489751477.362",USA
0053300000B7730,"ANON_USER_3102","1489751546.019",USA
0053300000B3231,"ANON_USER_2296","1489751622.518",USA
0053300000B7730,"ANON_USER_3102","1489751639.806",USA
0053300000B7730,"ANON_USER_3102","1489751640.280",USA
0053300000B3231,"ANON_USER_2296","1489751642.431",USA
0053300000B3231,"ANON_USER_2260","1489752281.367",USA
0053300000B3231,"ANON_USER_725","1489752928.586",EMEA
0053300000B3231,"ANON_USER_725","1489752939.483",EMEA
005400000032309,"ANON_USER_2907","1489753533.914",USA
0053300000B33K5,"ANON_USER_844","1489753830.011",EMEA
0053300000B33K5,"ANON_USER_844","1489753830.672",EMEA
0053300000B33K5,"ANON_USER_844","1489753864.329",EMEA
00533000003977J,"ANON_USER_2025","1489754999.136",USA
0054000000B2072,"ANON_USER_1780","1489755270.157",APAC
005400000037333,"ANON_USER_3046","1489755363.820",EMEA
0053300000BB213,"ANON_USER_1849","1489755774.374",USA
00540000003B999,"ANON_USER_795","1489755835.985",EMEA
0053300000B33K5,"ANON_USER_1082","1489756808.242",USA
0053300000BJAB9,"ANON_USER_886","1489756893.290",USA
0053300000B9373,"ANON_USER_651","1489756918.812",USA
0053300000BJAB9,"ANON_USER_886","1489756922.387",USA
00540000003JK92,"ANON_USER_2509","1489756953.156",USA
00540000003JK92,"ANON_USER_2509","1489756965.472",USA
00540000003JK92,"ANON_USER_2509","1489756987.968",USA
0054000000B2373,"ANON_USER_2105","1489756996.038",USA
0053300000B003K,"ANON_USER_2779","1489757017.414",EMEA
0053300000BJAB9,"ANON_USER_1636","1489757026.287",USA
0053300000BJAB9,"ANON_USER_1636","1489757038.747",USA
0053300000BJAB9,"ANON_USER_1731","1489757057.540",EMEA
0053300000BJAB9,"ANON_USER_1731","1489757062.206",EMEA
0053300000BJAB9,"ANON_USER_837","1489757071.951",USA
0053300000BJAB9,"ANON_USER_837","1489757076.355",USA
0053300000BJAB9,"ANON_USER_933","1489757098.134",USA
0053300000BJAB9,"ANON_USER_933","1489757102.767",USA
0053300000B9B92,"ANON_USER_2711","1489757168.199",USA
0053300000BJJB7,"ANON_USER_3022","1489757397.723",USA
